,label,predicted,written
95,1.0,2.0219340324401855,2.0
96,0.0,-1.7641098499298096,0.0
97,1.0,4.443323135375977,1.0
98,0.0,-2.163099765777588,0.0
99,0.0,-2.7409045696258545,0.0
100,1.0,4.0530900955200195,1.0
101,1.0,0.5988255739212036,2.0
102,1.0,-2.752652406692505,2.0
103,1.0,1.5644422769546509,2.0
104,1.0,0.9851322770118713,2.0
105,0.0,-2.5417609214782715,0.0
106,0.0,-0.21263855695724487,0.0
107,1.0,0.42351073026657104,2.0
108,1.0,4.5059099197387695,1.0
109,1.0,4.4789652824401855,1.0
110,1.0,4.5420451164245605,1.0
111,0.0,-3.105588674545288,0.0
112,1.0,4.247753620147705,2.0
113,1.0,-0.13066412508487701,2.0
114,1.0,-0.38552752137184143,2.0
115,1.0,4.544191837310791,1.0
116,1.0,-0.5982258319854736,2.0
117,1.0,-0.7389933466911316,2.0
118,0.0,-0.864334762096405,0.0
119,0.0,-3.5643303394317627,0.0
120,1.0,3.016883373260498,1.0
121,1.0,3.0516319274902344,1.0
122,1.0,-1.5312296152114868,2.0
123,1.0,4.722146034240723,1.0
124,1.0,1.0968434810638428,2.0
125,1.0,-0.502174437046051,2.0
126,1.0,4.30463981628418,1.0
127,1.0,2.36257266998291,1.0
128,0.0,-1.1536667346954346,0.0
129,0.0,-0.625274658203125,0.0
130,1.0,4.5313310623168945,1.0
131,1.0,3.2111427783966064,2.0
132,1.0,-0.08449462801218033,2.0
133,1.0,4.7867431640625,1.0
134,1.0,0.49366727471351624,2.0
135,0.0,-2.391710042953491,0.0
136,1.0,0.0244092158973217,2.0
137,1.0,4.708020210266113,1.0
138,0.0,-2.3007218837738037,0.0
139,0.0,-2.557250738143921,0.0
140,1.0,3.6236915588378906,1.0
141,1.0,-3.314087390899658,2.0
142,0.0,-2.5544893741607666,0.0
143,1.0,-0.29559066891670227,2.0
144,1.0,2.1314520835876465,1.0
145,1.0,4.641156196594238,1.0
146,0.0,-2.3390071392059326,0.0
147,0.0,-2.5512008666992188,0.0
148,0.0,-1.2868798971176147,0.0
149,1.0,-0.719553530216217,2.0
150,1.0,-0.1026972234249115,2.0
151,1.0,-0.17988967895507812,1.0
152,1.0,4.417606353759766,1.0
153,0.0,-1.6993274688720703,0.0
154,1.0,3.699861764907837,2.0
155,0.0,-2.2002851963043213,0.0
156,0.0,-1.1268492937088013,0.0
157,1.0,4.453205585479736,1.0
158,1.0,3.7319750785827637,2.0
159,0.0,-0.661925196647644,0.0
160,1.0,2.269188642501831,2.0
161,1.0,-2.483224391937256,2.0
162,0.0,-0.4257188141345978,0.0
163,1.0,0.8026322722434998,2.0
164,0.0,-1.0319797992706299,0.0
165,1.0,4.01236629486084,2.0
166,1.0,0.36273306608200073,2.0
167,1.0,3.984158515930176,1.0
168,0.0,-1.753262996673584,0.0
169,0.0,-0.6842408180236816,0.0
170,1.0,0.07878232002258301,2.0
171,1.0,4.242020130157471,2.0
172,1.0,4.600900173187256,1.0
173,1.0,4.264369010925293,1.0
174,1.0,0.43911269307136536,2.0
175,0.0,0.8189971446990967,0.0
176,0.0,-0.26463669538497925,0.0
177,1.0,3.2528343200683594,1.0
178,1.0,4.426603317260742,1.0
179,1.0,-0.5347858667373657,1.0
180,0.0,-0.9922637939453125,0.0
181,1.0,0.1423576921224594,2.0
182,0.0,-2.164642333984375,0.0
183,0.0,0.07464008033275604,0.0
184,1.0,4.6922101974487305,1.0
185,0.0,-2.4654908180236816,0.0
186,0.0,-1.825081706047058,0.0
187,0.0,-0.39097025990486145,0.0
188,0.0,-0.7374835014343262,0.0
189,1.0,3.245027542114258,2.0
190,1.0,-0.06784775853157043,2.0
191,0.0,-2.4397709369659424,0.0
192,1.0,-0.08759438991546631,2.0
193,1.0,-3.0580341815948486,2.0
194,0.0,-1.3106547594070435,0.0
195,0.0,-0.7871724963188171,0.0
196,1.0,4.000924587249756,1.0
197,1.0,4.056209564208984,2.0
198,1.0,4.774268627166748,1.0
199,1.0,4.042863368988037,2.0
200,1.0,3.826018810272217,1.0
201,1.0,4.591283321380615,1.0
202,0.0,-0.7772234082221985,0.0
203,1.0,2.078138589859009,2.0
204,0.0,-2.950925827026367,0.0
205,0.0,-0.724457323551178,0.0
206,1.0,0.239013671875,2.0
207,1.0,4.734649658203125,1.0
208,0.0,-1.0500879287719727,0.0
209,0.0,0.023948494344949722,0.0
210,1.0,-1.1131126880645752,2.0
211,1.0,-1.4320557117462158,2.0
212,1.0,3.858642101287842,1.0
213,1.0,4.0363006591796875,1.0
214,1.0,4.37404203414917,1.0
215,1.0,4.351047039031982,2.0
216,1.0,-2.451768636703491,2.0
217,1.0,-0.9296069741249084,2.0
218,0.0,-1.6011157035827637,0.0
219,1.0,4.829109191894531,1.0
220,0.0,-0.804084062576294,0.0
221,1.0,3.7629342079162598,1.0
222,0.0,-0.7398034930229187,0.0
223,1.0,3.3398938179016113,1.0
224,1.0,4.297903537750244,1.0
225,0.0,-2.0765256881713867,0.0
226,1.0,-2.0322108268737793,2.0
227,1.0,3.6162118911743164,2.0
228,1.0,-0.04167645052075386,2.0
229,1.0,2.190157175064087,1.0
230,1.0,2.379260301589966,1.0
231,0.0,-2.19319224357605,0.0
232,1.0,-1.139272928237915,1.0
233,0.0,-2.67919659614563,0.0
234,0.0,-0.029625527560710907,0.0
235,1.0,-2.550724744796753,2.0
236,1.0,1.8560940027236938,2.0
237,1.0,3.6641833782196045,1.0
238,0.0,-0.1576647162437439,0.0
239,1.0,-1.1778159141540527,2.0
240,0.0,-1.845449686050415,0.0
241,1.0,4.73658561706543,1.0
242,1.0,0.5502908229827881,2.0
243,1.0,4.0232319831848145,1.0
244,1.0,3.9171369075775146,1.0
245,0.0,-1.3117870092391968,0.0
246,1.0,0.8898009061813354,2.0
247,0.0,-2.6507408618927,0.0
248,1.0,0.4498249292373657,2.0
249,1.0,-1.6742851734161377,2.0
250,1.0,4.368587017059326,1.0
251,1.0,4.461736679077148,1.0
252,0.0,-1.244571566581726,0.0
253,1.0,0.5351582169532776,2.0
254,0.0,-0.5939137935638428,0.0
255,1.0,-1.6731446981430054,2.0
256,0.0,-0.8062403798103333,0.0
257,1.0,1.2493408918380737,2.0
258,0.0,-0.979471743106842,0.0
259,0.0,0.5505456924438477,0.0
260,1.0,4.157651901245117,1.0
261,1.0,4.088825702667236,2.0
262,1.0,2.550480842590332,2.0
263,0.0,-3.308312177658081,0.0
264,1.0,4.174819469451904,1.0
265,1.0,-0.783778190612793,2.0
266,0.0,-2.908021926879883,0.0
267,1.0,0.5296093821525574,2.0
268,0.0,-2.1740052700042725,0.0
269,1.0,4.297210216522217,1.0
270,0.0,-1.5305728912353516,0.0
271,0.0,-0.2124955654144287,0.0
272,0.0,-1.520125389099121,0.0
273,1.0,0.15648522973060608,2.0
274,1.0,-0.28617584705352783,2.0
275,0.0,-0.8654901385307312,0.0
276,1.0,4.558006763458252,1.0
277,1.0,4.491231441497803,1.0
278,1.0,-0.5586472153663635,2.0
279,1.0,3.4016332626342773,1.0
280,1.0,1.3282709121704102,1.0
281,0.0,-0.6998552680015564,0.0
282,0.0,-2.6651217937469482,0.0
283,1.0,2.044729471206665,1.0
284,1.0,0.7431179285049438,2.0
285,0.0,-1.2053970098495483,0.0
286,0.0,-1.7746951580047607,0.0
287,0.0,-2.360994577407837,0.0
288,0.0,0.11217464506626129,0.0
289,1.0,-1.745253324508667,2.0
290,0.0,-0.023375827819108963,0.0
291,0.0,0.020685486495494843,0.0
292,1.0,-0.31697821617126465,2.0
293,0.0,-2.9502031803131104,0.0
294,0.0,-2.108281373977661,0.0
295,1.0,4.028933525085449,1.0
296,1.0,2.246291160583496,1.0
297,0.0,-2.8608970642089844,0.0
298,1.0,4.708819389343262,2.0
299,1.0,-1.3556984663009644,2.0
300,0.0,-1.8795088529586792,0.0
301,0.0,-1.6934900283813477,0.0
302,1.0,0.6095272898674011,2.0
303,1.0,-0.903215765953064,2.0
304,1.0,4.263965606689453,1.0
305,1.0,4.329737663269043,2.0
306,0.0,-0.43399694561958313,0.0
307,1.0,0.4680824875831604,2.0
308,0.0,-2.702198028564453,0.0
309,1.0,-0.768682062625885,1.0
310,0.0,-2.4050631523132324,0.0
311,0.0,-0.829244077205658,0.0
312,1.0,-2.1628875732421875,2.0
313,0.0,0.46730878949165344,0.0
314,1.0,4.703517913818359,1.0
315,1.0,3.808332681655884,1.0
316,0.0,1.4739181995391846,0.0
317,0.0,-0.6107789874076843,0.0
318,0.0,-0.1743476241827011,0.0
319,1.0,4.2862043380737305,2.0
320,1.0,2.37113356590271,2.0
321,0.0,-0.5668962001800537,0.0
322,1.0,-1.1814156770706177,2.0
323,1.0,2.4361190795898438,2.0
324,1.0,4.482741355895996,1.0
325,1.0,4.253350734710693,1.0
326,1.0,4.468296051025391,1.0
327,0.0,-2.568272590637207,0.0
328,0.0,1.100426435470581,0.0
329,1.0,0.014226826839148998,2.0
330,0.0,-0.332842618227005,0.0
331,1.0,0.06646078824996948,2.0
332,0.0,-0.8311486840248108,0.0
333,0.0,-2.952444314956665,0.0
334,1.0,1.1131908893585205,2.0
335,1.0,-0.9509527087211609,2.0
336,1.0,4.3266282081604,1.0
337,1.0,4.233336925506592,1.0
338,0.0,-1.389973759651184,0.0
339,1.0,-1.2770236730575562,2.0
340,1.0,4.296377658843994,2.0
341,0.0,-0.9293506145477295,0.0
342,1.0,0.9035102128982544,2.0
343,0.0,-0.39670565724372864,0.0
344,1.0,4.208946228027344,2.0
345,1.0,1.4059025049209595,1.0
346,1.0,4.551965236663818,1.0
347,1.0,0.5853134393692017,2.0
348,0.0,-0.9863225817680359,0.0
349,0.0,-0.3366202712059021,0.0
350,0.0,-2.913639545440674,0.0
351,1.0,3.2045555114746094,2.0
352,1.0,3.2505083084106445,2.0
353,1.0,1.542130947113037,2.0
354,0.0,-1.8494064807891846,0.0
355,1.0,4.3190693855285645,1.0
356,1.0,4.556065082550049,2.0
357,1.0,-0.9270799160003662,2.0
358,1.0,4.431366920471191,2.0
359,0.0,-0.2390577495098114,0.0
360,1.0,-1.5907237529754639,2.0
361,1.0,4.184749603271484,1.0
362,1.0,1.2890805006027222,2.0
363,1.0,2.1434268951416016,2.0
364,1.0,2.5446505546569824,2.0
365,1.0,-0.42885130643844604,2.0
366,1.0,4.128135681152344,1.0
367,1.0,-0.914347231388092,2.0
368,0.0,-0.5290669798851013,0.0
369,1.0,4.270936965942383,1.0
370,1.0,-2.3466427326202393,2.0
371,1.0,4.702181816101074,1.0
372,1.0,4.639826774597168,1.0
373,0.0,-3.0418012142181396,0.0
374,0.0,-2.059011936187744,0.0
375,1.0,4.5310845375061035,1.0
376,1.0,2.4654464721679688,2.0
377,1.0,4.4886579513549805,1.0
378,1.0,4.607753753662109,1.0
379,0.0,-2.2795023918151855,0.0
380,1.0,2.6003127098083496,2.0
381,1.0,4.819332122802734,1.0
382,1.0,1.7269009351730347,1.0
383,1.0,3.9529829025268555,1.0
384,1.0,0.13058237731456757,2.0
385,0.0,-2.200126886367798,0.0
386,1.0,-0.7740412950515747,2.0
387,1.0,-2.1288561820983887,2.0
388,0.0,-1.1550309658050537,0.0
389,0.0,-1.1476024389266968,0.0
390,1.0,-1.153760313987732,2.0
391,1.0,-2.451131582260132,2.0
392,0.0,-1.9459396600723267,0.0
393,1.0,4.258318901062012,1.0
394,0.0,-2.9042465686798096,0.0
395,1.0,4.8123250007629395,1.0
396,1.0,4.782095432281494,2.0
397,1.0,4.065690040588379,1.0
398,1.0,1.4728597402572632,2.0
399,1.0,3.4658091068267822,1.0
400,1.0,-0.9951075911521912,2.0
401,1.0,4.509115695953369,1.0
402,1.0,4.383842945098877,1.0
403,1.0,4.815401077270508,1.0
404,0.0,-0.4829809367656708,0.0
405,1.0,-1.9335960149765015,2.0
406,1.0,4.297283172607422,1.0
407,1.0,-0.5858013033866882,2.0
408,1.0,-0.36173954606056213,2.0
409,1.0,4.441212177276611,1.0
410,1.0,3.5398993492126465,2.0
411,1.0,2.7493202686309814,1.0
412,0.0,-1.6474593877792358,0.0
413,1.0,4.721242904663086,1.0
414,0.0,-2.2535479068756104,0.0
415,1.0,4.385130882263184,1.0
416,1.0,1.894286870956421,1.0
417,1.0,3.372941732406616,2.0
418,1.0,4.781682014465332,1.0
419,1.0,2.17087459564209,2.0
420,1.0,1.6181422472000122,1.0
421,1.0,-0.4338369071483612,2.0
422,1.0,4.5073933601379395,1.0
423,0.0,-0.6534806489944458,0.0
424,1.0,-0.6450720429420471,2.0
425,1.0,4.543025970458984,1.0
426,0.0,-2.745727777481079,0.0
427,1.0,-2.2792718410491943,2.0
428,0.0,-0.5033299326896667,0.0
429,0.0,-1.5745457410812378,0.0
430,1.0,4.4686431884765625,1.0
431,1.0,4.660015106201172,1.0
432,0.0,-0.0525430403649807,0.0
433,0.0,-2.8012421131134033,0.0
434,1.0,4.807919979095459,2.0
435,0.0,-2.234642505645752,0.0
436,1.0,-1.6881333589553833,2.0
437,1.0,3.0380196571350098,1.0
438,1.0,1.9741250276565552,1.0
439,0.0,-2.32454514503479,0.0
440,1.0,1.289972186088562,2.0
441,1.0,-1.2672219276428223,2.0
442,1.0,4.461075305938721,1.0
443,1.0,3.0301291942596436,2.0
444,0.0,-0.9009695649147034,0.0
445,1.0,1.8851087093353271,2.0
446,0.0,-1.0441240072250366,0.0
447,0.0,-2.0484304428100586,0.0
448,1.0,4.779183864593506,2.0
449,1.0,4.6280951499938965,1.0
450,1.0,-0.37345200777053833,2.0
451,1.0,-0.5004200339317322,2.0
452,1.0,4.472657680511475,1.0
453,1.0,0.534940779209137,2.0
454,0.0,-1.0291515588760376,0.0
455,1.0,4.292369365692139,2.0
456,1.0,4.605438709259033,1.0
457,0.0,-2.7413692474365234,0.0
458,1.0,4.543978691101074,1.0
459,1.0,3.328967571258545,2.0
460,1.0,-0.48416873812675476,1.0
461,0.0,-1.7111752033233643,0.0
462,0.0,0.6190356612205505,0.0
463,1.0,3.2553415298461914,2.0
464,1.0,3.7878482341766357,2.0
465,0.0,-2.9080541133880615,0.0
466,0.0,-1.6195663213729858,0.0
467,1.0,4.647441864013672,1.0
468,1.0,4.306679725646973,1.0
469,1.0,3.0664916038513184,2.0
470,1.0,0.3259940445423126,2.0
471,1.0,4.501754283905029,1.0
472,1.0,2.018336296081543,1.0
473,1.0,4.250028610229492,1.0
474,0.0,1.790259599685669,0.0
475,1.0,-0.47948190569877625,2.0
476,1.0,1.1505202054977417,2.0
477,1.0,4.131906509399414,1.0
478,1.0,4.022822856903076,1.0
479,1.0,4.699375152587891,1.0
480,1.0,-0.1107344776391983,2.0
481,1.0,2.453626871109009,2.0
482,1.0,-0.14687806367874146,2.0
483,0.0,0.14764030277729034,0.0
484,1.0,3.963416337966919,1.0
485,1.0,3.8829472064971924,1.0
486,1.0,-3.0575435161590576,2.0
487,0.0,-3.000974655151367,0.0
488,0.0,0.06828133761882782,0.0
489,1.0,2.183073043823242,1.0
490,0.0,-1.0949485301971436,0.0
491,1.0,4.147460460662842,1.0
492,1.0,-0.24164420366287231,2.0
493,1.0,-0.9806432127952576,2.0
494,1.0,4.256527423858643,1.0
495,1.0,-0.7028493285179138,2.0
496,1.0,3.6969478130340576,1.0
497,1.0,4.734928131103516,1.0
498,0.0,-3.012103319168091,0.0
499,1.0,0.0034932931885123253,2.0
500,0.0,-1.0708881616592407,0.0
501,0.0,1.272840142250061,0.0
502,0.0,0.5682193636894226,0.0
503,1.0,3.9579641819000244,1.0
504,1.0,-1.0184040069580078,2.0
505,1.0,2.261165142059326,2.0
506,0.0,-0.8017960786819458,0.0
507,1.0,1.3083044290542603,2.0
508,0.0,-1.2513827085494995,0.0
509,1.0,2.6985743045806885,2.0
510,0.0,-0.8658380508422852,0.0
511,1.0,4.340444564819336,1.0
512,1.0,4.6169915199279785,1.0
513,1.0,4.001564979553223,1.0
514,1.0,2.7083137035369873,2.0
515,1.0,4.098090648651123,2.0
516,1.0,-0.4984746277332306,2.0
517,1.0,3.9273784160614014,1.0
518,0.0,-1.5822665691375732,0.0
519,1.0,4.257991790771484,2.0
520,0.0,-0.47566309571266174,0.0
521,1.0,1.817960500717163,1.0
522,1.0,4.552711009979248,1.0
523,1.0,0.14199742674827576,2.0
524,1.0,3.7029635906219482,1.0
525,1.0,1.0021475553512573,2.0
526,0.0,1.5754563808441162,0.0
527,0.0,-1.0085994005203247,0.0
528,1.0,1.1572834253311157,2.0
529,1.0,3.5102787017822266,1.0
530,1.0,4.813432216644287,1.0
531,1.0,1.5589433908462524,2.0
532,1.0,4.565647125244141,1.0
533,1.0,3.8036704063415527,1.0
534,1.0,4.391157627105713,1.0
535,1.0,1.860973834991455,2.0
536,0.0,-1.0787020921707153,0.0
537,1.0,4.555706977844238,1.0
538,1.0,4.6709794998168945,1.0
539,1.0,3.8524467945098877,1.0
540,1.0,4.415831565856934,1.0
541,1.0,4.475678443908691,1.0
542,0.0,-3.042414903640747,0.0
543,1.0,4.6957268714904785,2.0
544,1.0,3.1524574756622314,2.0
545,0.0,-2.039292812347412,0.0
546,0.0,-2.2355964183807373,0.0
547,1.0,4.860293388366699,2.0
548,1.0,-0.23711255192756653,2.0
549,1.0,4.171691417694092,1.0
550,1.0,-0.5456054210662842,1.0
551,1.0,0.5833711624145508,2.0
552,0.0,-1.2400304079055786,0.0
553,1.0,3.771097421646118,2.0
554,0.0,-1.927595853805542,0.0
555,1.0,3.676997423171997,1.0
556,0.0,-1.7706398963928223,0.0
557,1.0,0.2880375385284424,2.0
558,1.0,0.7471432089805603,2.0
559,0.0,-2.7736237049102783,0.0
560,1.0,2.548635721206665,2.0
561,1.0,4.792417526245117,1.0
562,1.0,2.61489200592041,1.0
563,0.0,-2.1810715198516846,0.0
564,1.0,2.3274166584014893,1.0
565,1.0,1.175929069519043,2.0
566,0.0,-0.531988263130188,0.0
567,1.0,4.742547035217285,1.0
568,1.0,4.431128978729248,1.0
569,0.0,-0.9435149431228638,0.0
570,1.0,4.781476974487305,1.0
571,1.0,4.332737922668457,1.0
572,0.0,0.7923197150230408,0.0
573,1.0,4.492950916290283,1.0
574,1.0,3.727376699447632,1.0
575,0.0,-1.0936790704727173,0.0
576,0.0,0.9008283615112305,0.0
577,1.0,0.36347517371177673,2.0
578,1.0,3.9444594383239746,2.0
579,1.0,1.2665231227874756,2.0
580,1.0,-0.6222318410873413,2.0
581,0.0,-1.0160479545593262,0.0
582,0.0,-1.4103894233703613,0.0
583,1.0,4.45469856262207,2.0
584,1.0,4.511758327484131,1.0
585,1.0,4.40244722366333,1.0
586,1.0,-2.8236517906188965,2.0
587,0.0,-1.6123576164245605,0.0
588,1.0,4.532737731933594,1.0
589,1.0,0.5244350433349609,2.0
590,0.0,-1.8373159170150757,0.0
591,1.0,4.672059535980225,2.0
592,0.0,-0.39129114151000977,0.0
593,1.0,3.4100699424743652,2.0
594,1.0,4.164066314697266,1.0
595,0.0,-2.6105122566223145,0.0
596,0.0,-0.3344342112541199,0.0
597,1.0,4.607394218444824,1.0
598,1.0,4.921964168548584,1.0
599,0.0,0.03822821378707886,0.0
600,1.0,4.262630939483643,1.0
601,1.0,0.6461158394813538,1.0
602,0.0,-2.282538890838623,0.0
603,1.0,3.553617000579834,1.0
604,0.0,-2.2841663360595703,0.0
605,1.0,4.557974815368652,1.0
606,1.0,-0.8106172680854797,2.0
607,1.0,4.560196876525879,1.0
608,0.0,-0.9551650285720825,0.0
609,1.0,-0.6489908695220947,2.0
610,1.0,-0.9145293831825256,2.0
611,1.0,-0.7335120439529419,2.0
612,1.0,4.727060317993164,1.0
613,1.0,3.0419533252716064,1.0
614,1.0,1.0488417148590088,2.0
615,0.0,-2.9274275302886963,0.0
616,0.0,-2.2997665405273438,0.0
617,0.0,-0.9040797352790833,0.0
618,1.0,4.739471912384033,1.0
619,1.0,-1.0085574388504028,2.0
620,1.0,2.5001542568206787,1.0
621,1.0,-0.18813574314117432,1.0
622,1.0,4.214426040649414,1.0
623,0.0,0.05005300045013428,0.0
624,1.0,3.738504648208618,1.0
625,0.0,-1.4820917844772339,0.0
626,0.0,-1.7689458131790161,0.0
627,1.0,4.539031505584717,1.0
628,0.0,0.06148990988731384,0.0
629,1.0,4.254483699798584,1.0
630,1.0,3.975466012954712,1.0
631,1.0,3.2642409801483154,1.0
632,0.0,-0.6944087147712708,0.0
633,1.0,-1.1981881856918335,2.0
634,1.0,4.737679958343506,1.0
635,1.0,-0.13025788962841034,2.0
636,1.0,2.666724681854248,2.0
637,1.0,4.726078987121582,2.0
638,1.0,1.0617048740386963,2.0
639,1.0,4.597858428955078,2.0
640,0.0,-3.1134822368621826,0.0
641,0.0,-2.2509517669677734,0.0
642,0.0,-3.2791597843170166,0.0
643,0.0,-1.7347139120101929,0.0
644,0.0,3.5172598361968994,0.0
645,0.0,-0.7456130385398865,0.0
646,0.0,-3.2259461879730225,0.0
647,1.0,4.772108554840088,1.0
648,0.0,-1.9984296560287476,0.0
649,0.0,-0.2811020612716675,0.0
650,1.0,-1.33114492893219,2.0
651,0.0,-0.18307965993881226,0.0
652,1.0,0.43357574939727783,2.0
653,0.0,-1.629905104637146,0.0
654,1.0,1.3830842971801758,2.0
655,1.0,4.626895904541016,1.0
656,1.0,4.723184108734131,1.0
657,1.0,0.8749513626098633,2.0
658,1.0,3.7533767223358154,1.0
659,1.0,-1.3789352178573608,2.0
660,1.0,1.7710508108139038,2.0
661,1.0,4.4823408126831055,1.0
662,1.0,4.409574031829834,1.0
663,0.0,-0.3271280527114868,0.0
664,0.0,2.064776659011841,0.0
665,0.0,-2.122708559036255,0.0
666,1.0,-0.64106285572052,2.0
667,1.0,2.233402729034424,2.0
668,1.0,4.718745231628418,2.0
669,1.0,4.573391914367676,1.0
670,1.0,4.7328996658325195,1.0
671,1.0,1.0256083011627197,2.0
672,1.0,-0.5740634202957153,2.0
673,1.0,4.5645222663879395,1.0
674,0.0,-0.7350497245788574,0.0
675,0.0,-2.3448214530944824,0.0
676,1.0,0.08097824454307556,2.0
677,0.0,-2.16190767288208,0.0
678,1.0,-1.2708736658096313,1.0
679,0.0,-0.08934035897254944,0.0
680,1.0,4.028471946716309,1.0
681,0.0,-1.6863688230514526,0.0
682,1.0,0.9126606583595276,1.0
683,0.0,-3.161757707595825,0.0
684,1.0,2.5417320728302,2.0
685,1.0,2.4232237339019775,2.0
686,0.0,0.47321751713752747,0.0
687,1.0,-0.14216125011444092,2.0
688,1.0,-0.06676127761602402,2.0
689,1.0,1.395125389099121,2.0
690,1.0,4.151052474975586,2.0
691,0.0,-2.0306284427642822,0.0
692,1.0,-1.6352394819259644,2.0
693,1.0,4.587563514709473,1.0
694,0.0,-3.0375142097473145,0.0
695,1.0,3.5259172916412354,2.0
696,0.0,-2.569716691970825,0.0
697,1.0,-1.3279787302017212,2.0
698,1.0,4.424173831939697,1.0
699,1.0,4.346776008605957,1.0
700,1.0,3.321371078491211,1.0
701,0.0,0.0222165510058403,0.0
702,1.0,1.002119541168213,2.0
703,1.0,4.617543697357178,1.0
704,0.0,-1.4598803520202637,0.0
705,0.0,-1.891220211982727,0.0
706,1.0,1.8539401292800903,2.0
707,1.0,4.839242458343506,1.0
708,0.0,1.8293311595916748,0.0
709,1.0,-0.8980251550674438,2.0
710,1.0,3.1954824924468994,1.0
711,1.0,4.526227951049805,1.0
712,0.0,-1.4468120336532593,0.0
713,0.0,-3.304039478302002,0.0
714,1.0,1.998571515083313,2.0
715,1.0,-1.3547383546829224,2.0
716,1.0,4.6633992195129395,1.0
717,1.0,4.575578689575195,1.0
718,0.0,0.6106257438659668,0.0
719,1.0,3.2698583602905273,1.0
720,1.0,4.380177974700928,1.0
721,1.0,4.532324314117432,1.0
722,0.0,-1.8169474601745605,0.0
723,0.0,-0.913186252117157,0.0
724,1.0,4.650173187255859,1.0
725,1.0,2.8227829933166504,2.0
726,1.0,4.493891716003418,1.0
727,0.0,-2.007662057876587,0.0
728,0.0,-1.6630886793136597,0.0
729,1.0,4.641288757324219,1.0
730,1.0,4.781357288360596,1.0
731,0.0,-1.9295686483383179,0.0
732,1.0,4.672272682189941,1.0
733,0.0,-2.6511547565460205,0.0
